bedrooms,bathrooms_group,log_sqft_living,log_lot,sqft_basement_cat,waterfront,view,condition,grade_categ,lat,long,zona,yr_renovated_catg,price_categ1
3,0,3.0492180226701815,3.8750612633917,0,0,0,3,1,47.5112,-122.359,1,0,B1
4,1,3.374748346010104,3.861773296718693,0,0,0,3,1,47.3982,-122.171,1,0,B1
2,0,3.110589710299249,3.667452952889954,0,0,0,4,1,47.6877,-122.325,2,0,B1
3,0,3.143014800254095,4.6835603195631705,0,0,0,3,1,47.5603,-121.894,1,1,B1
3,0,3.110589710299249,3.6020599913279625,0,0,0,3,1,47.5462,-122.277,1,0,B1
4,1,3.3654879848909,4.09229947657425,1,0,0,3,1,47.7373,-122.35,1,0,B1
5,1,3.401400540781544,4.068185861746161,0,0,0,3,1,47.6322,-122.053,2,0,B1
2,0,2.863322860120456,3.716003343634799,0,0,0,3,1,47.4943,-122.337,1,0,B1
3,1,3.2648178230095364,4.021189299069938,0,0,0,3,1,47.7326,-122.234,1,0,B1
3,1,3.0827853703164503,3.1522883443830563,0,0,0,3,1,47.6977,-122.349,2,0,B1
3,0,3.336059277866349,3.6020599913279625,0,0,0,3,1,47.6561,-122.325,2,0,B1
4,1,3.2695129442179165,3.9399682905513362,0,0,0,3,1,47.3289,-122.17,1,0,B1
3,1,3.342422680822206,4.540079088804172,0,0,0,3,1,47.3139,-122.116,1,0,B1
3,1,3.255272505103306,4.049218022670182,1,0,0,3,1,47.7072,-122.164,2,0,B1
4,1,3.401400540781544,3.694605198933569,0,0,0,3,1,47.6814,-122.359,2,1,C1
4,0,3.2329961103921536,3.887842265107357,0,0,0,3,1,47.7721,-122.293,1,0,B1
3,1,3.161368002234975,3.6074550232146687,0,0,0,3,1,47.367,-122.019,1,0,B1
4,1,3.4099331233312946,4.561876217899017,0,0,0,4,1,47.6555,-122.042,2,0,B1
3,1,3.3483048630481607,4.51401618040065,0,0,0,4,1,47.3321,-122.105,1,0,B1
2,0,2.8920946026904804,4.746353918526493,0,0,0,4,0,47.442,-122.105,1,0,B1
3,1,3.5921767573958667,3.850033257689769,1,0,0,5,1,47.6324,-122.289,2,0,C1
5,0,3.4800069429571505,3.7781512503836434,1,0,0,5,1,47.5207,-122.378,1,0,B1
2,0,3.0863598306747484,3.7993405494535817,1,0,0,3,1,47.5299,-122.387,2,0,B1
3,1,3.404833716619938,3.719082573901486,0,0,0,3,1,47.5492,-122.276,1,0,B1
4,1,3.3710678622717363,3.4983105537896004,1,0,0,4,1,47.6605,-122.335,2,0,C1
5,1,3.575187844927661,4.447778009294621,0,0,0,3,2,47.6489,-122.183,2,0,C1
3,1,3.2671717284030137,4.004708196544336,0,0,0,3,1,47.7163,-122.229,1,0,B1
4,1,3.5024271199844326,3.7354392032514814,0,0,0,3,1,47.5416,-121.864,2,0,B1
3,0,3.1931245983544616,3.0086001717619175,0,0,0,3,1,47.605,-122.304,2,0,B1
3,0,3.12057393120585,3.8862086241674976,0,0,0,4,1,47.4908,-122.181,1,0,B1
3,1,3.1986570869544226,3.441695135640717,0,0,0,3,1,47.5444,-122.369,1,0,B1
4,1,3.45484486000851,3.681241237375587,1,0,0,5,2,47.6292,-122.312,2,0,C1
4,1,3.398287305357401,3.9193919267738595,0,0,0,3,1,47.2953,-122.265,1,0,B1
3,0,3.0569048513364727,3.681241237375587,0,0,0,3,1,47.6368,-122.354,2,0,C1
3,1,3.2174839442139063,3.888684846659699,1,0,0,3,1,47.3532,-122.304,1,0,B1
3,1,3.4149733479708178,5.343014497150768,1,0,0,5,1,47.4562,-122.016,2,0,C1
4,1,3.437750562820388,3.792391689498254,1,0,3,4,1,47.7084,-122.277,1,0,C1
5,0,3.413299764081252,3.9728505558472302,1,0,0,4,1,47.3941,-122.307,1,0,B1
4,1,3.741939077729199,3.9197577805018944,1,0,3,3,1,47.5655,-122.129,2,0,C1
2,1,3.0569048513364727,3.073351702386901,1,0,0,3,1,47.659,-122.346,2,0,B1
3,0,3.294466226161593,4.35191220632801,0,0,0,4,1,47.4511,-122.089,1,0,B1
2,0,2.9684829485539352,3.838849090737255,0,0,2,3,1,47.506,-122.242,1,0,B1
3,0,3.2174839442139063,3.8664054983780547,1,0,0,3,1,47.4612,-122.169,1,0,B1
4,1,3.3483048630481607,3.7781512503836434,1,0,2,3,1,47.6464,-122.391,2,0,C1
3,0,3.0043213737826426,3.189209489582306,0,0,0,3,1,47.5998,-122.311,1,1,B1
2,0,2.886490725172482,3.9111576087399764,0,0,0,3,1,47.5324,-122.275,1,0,B1
4,0,3.1702617153949575,4.672513472868508,0,0,0,5,1,47.4809,-122.3,1,0,B1
3,0,3.0043213737826426,4.014940349792936,0,0,0,3,1,47.379,-122.29,1,0,B1
5,0,3.456366033129043,4.089657881621529,1,0,0,4,1,47.7385,-122.348,1,0,B1
4,1,3.5921767573958667,3.8750612633917,1,0,2,4,2,47.6448,-122.409,2,0,C1
4,1,3.593286067020457,5.945298182215299,0,0,3,3,2,47.5385,-121.896,1,0,C1
2,1,3.130333768495006,2.974971994298069,1,0,0,3,1,47.5591,-122.385,2,0,B1
3,1,3.305351369446624,3.6214878645806303,0,0,0,3,1,47.3658,-122.017,1,0,B1
4,0,3.271841606536499,4.218771755960492,0,0,0,3,1,47.7482,-122.083,2,0,B1
4,0,3.3242824552976926,3.8578147779710066,1,0,0,3,1,47.4464,-122.129,1,0,B1
2,0,2.886490725172482,3.6020599913279625,0,0,0,5,1,47.6959,-122.364,2,0,B1
4,1,3.5888317255942073,4.544105267996305,1,0,0,3,2,47.6477,-122.182,2,0,C1
5,1,3.6263403673750423,3.839289456006147,1,0,0,3,2,47.6866,-122.205,2,0,C1
3,0,3.1789769472931693,4.479791180189491,0,0,0,3,1,47.4118,-122.089,1,0,B1
2,0,2.7708520116421442,3.9403670459856652,0,0,0,3,1,47.7343,-122.335,1,0,B1
5,1,3.404833716619938,3.7075701760979363,0,0,0,3,1,47.5123,-122.316,1,0,B1
3,0,2.9590413923210934,3.903524064471262,0,0,0,3,1,47.726,-122.22,1,0,B1
4,1,3.3654879848909,3.8573324964312685,0,0,0,3,1,47.7703,-122.312,1,0,B1
5,1,3.6263403673750423,4.331528518868691,1,0,0,3,2,47.6375,-122.015,2,0,C1
3,0,2.9912260756924947,3.9607085516885565,0,0,0,3,1,47.3496,-122.289,1,0,B1
3,1,3.230448921378274,3.845098040014257,0,0,0,3,1,47.3798,-122.025,1,0,B1
4,1,3.401055725771844,3.668665415454492,0,0,0,3,1,47.5894,-122.017,2,0,B1
3,0,3.093421685162235,3.8884603180353863,0,0,0,4,1,47.601,-122.122,2,0,B1
4,1,3.2810333672477277,4.00949338828754,0,0,0,3,1,47.381,-122.035,1,0,B1
5,1,3.4927603890268375,4.094436188017956,1,0,0,3,1,47.7463,-122.213,1,0,B1
4,1,3.401400540781544,3.925982100327103,0,0,0,3,1,47.7214,-122.289,1,0,C1
5,0,3.24551266781415,3.6298171960185157,0,0,0,3,1,47.6246,-122.312,2,0,C1
2,0,3.1789769472931693,3.6055205234374688,1,0,0,3,1,47.6371,-122.393,2,0,B1
3,0,3.0755469613925306,3.926856708949692,0,0,0,5,1,47.4807,-122.157,1,0,B1
5,0,3.2671717284030137,4.1702617153949575,1,0,0,3,1,47.4935,-122.321,1,0,B1
3,0,3.220108088040055,3.705007959333336,0,0,3,3,1,47.5552,-122.296,1,1,B1
3,0,3.2227164711475833,3.6989700043360187,0,0,0,4,1,47.678,-122.36,2,0,B1
3,0,3.1986570869544226,4.0700378666077555,1,0,0,4,1,47.5368,-122.265,1,0,B1
3,0,3.2068258760318495,4.098816717048941,1,0,0,3,1,47.6618,-122.136,2,0,B1
3,1,3.1760912590556813,3.8637985386805003,1,0,0,4,1,47.4621,-122.187,1,0,B1
4,1,3.401400540781544,3.6232492903979003,1,0,0,4,1,47.5814,-122.312,1,0,B1
3,0,3.03342375548695,4.0739381906352525,0,0,0,5,1,47.6955,-122.175,2,0,B1
4,1,3.6085260335771943,4.5517061073896,1,0,0,3,1,47.3059,-122.108,1,0,B1
3,1,3.2380461031287955,3.255995726722402,0,0,0,3,1,47.4648,-122.335,1,0,B1
3,0,3.146128035678238,3.7993405494535817,0,0,0,3,1,47.2074,-122.001,1,0,B1
3,0,2.9777236052888476,3.677606952720493,0,0,0,3,1,47.5236,-122.348,1,0,B1
3,0,3.0791812460476247,3.8573324964312685,0,0,0,3,1,47.3746,-122.183,1,0,B1
5,0,3.4533183400470375,4.109578546904387,0,0,2,4,1,47.4961,-122.235,1,0,B1
5,0,3.4578818967339924,3.9858753573083936,1,0,4,5,1,47.6122,-122.111,2,0,C1
4,1,3.5118833609788744,3.6989700043360187,0,0,0,3,1,47.4988,-122.148,1,0,B1
2,0,3.247973266361807,3.7420964023032446,1,0,0,4,1,47.4974,-122.231,1,0,B1
3,1,3.5276299008713385,5.224548600592238,0,0,0,3,2,47.4379,-122.022,1,0,C1
2,0,2.886490725172482,4.2388987922278405,0,0,0,3,1,47.2997,-122.269,1,0,B1
3,1,3.510545010206612,4.371474245636928,1,0,0,3,2,47.3388,-122.033,1,0,C1
4,1,3.3979400086720375,4.014100321519621,1,0,0,4,1,47.7743,-122.286,1,0,B1
2,0,3.0253058652647704,3.716003343634799,0,0,0,3,1,47.3688,-122.08,1,0,B1
4,1,3.530199698203082,4.595010951898409,1,0,0,4,1,47.461,-121.992,2,0,B1
4,0,3.3521825181113627,3.8750612633917,1,0,0,5,1,47.5877,-122.157,2,0,B1
3,0,3.155336037465062,3.862131379313037,1,0,0,3,1,47.3742,-122.18,1,0,B1
5,0,3.2624510897304293,3.9023293058583186,1,0,0,4,1,47.5208,-122.35,1,0,B1
4,1,3.4149733479708178,4.470395788815029,0,0,0,3,1,47.746,-122.231,1,0,B1
4,1,3.374748346010104,4.181843587944773,1,0,0,3,1,47.6295,-122.089,2,0,B1
3,1,3.3443922736851106,3.8819549713396007,0,0,0,3,1,47.6938,-122.13,2,0,B1
3,0,3.164352855784437,4.008600171761918,0,0,0,4,1,47.4238,-122.197,1,0,B1
4,1,3.545307116465824,4.117271295655764,0,0,0,4,2,47.5306,-122.227,2,0,C1
3,0,2.963787827345555,3.8641549560020256,0,0,0,3,1,47.2892,-122.22,1,0,B1
2,0,2.90848501887865,3.6771505212734326,0,0,0,3,1,47.5313,-122.28,1,0,B1
3,1,3.1583624920952498,3.130333768495006,0,0,2,3,1,47.6525,-122.345,2,0,B1
4,0,3.24551266781415,3.8614149186359965,1,0,0,4,1,47.4267,-122.148,1,0,B1
3,1,3.5774917998372255,3.9188163903603797,1,0,0,3,1,47.6394,-122.29,2,0,C1
3,0,3.1492191126553797,3.9078411425829445,0,0,0,3,1,47.7303,-122.227,1,0,B1
3,1,3.2380461031287955,3.6160551949765862,1,0,2,3,1,47.5327,-122.346,1,0,B1
3,1,3.392696953259666,4.064570292244026,1,0,2,3,1,47.6569,-122.123,2,0,C1
3,1,3.367355921026019,3.6020599913279625,1,0,2,3,2,47.5882,-122.295,1,1,C1
5,0,3.383815365980431,4.3222192947339195,0,0,0,3,1,47.677,-122.165,2,0,C1
3,0,3.250420002308894,3.7671558660821804,1,0,0,5,1,47.5589,-122.392,2,0,B1
3,0,3.4578818967339924,4.423245873936808,0,0,1,3,1,47.4485,-122.355,1,1,B1
3,0,3.303196057420489,3.788875115775417,0,0,0,5,1,47.4975,-122.231,1,0,B1
4,1,3.413299764081252,3.7601207852645677,0,0,0,3,1,47.5356,-121.875,2,0,B1
4,0,3.439332693830263,3.8924841793646876,1,0,0,5,1,47.7168,-122.287,1,0,B1
3,0,3.0492180226701815,3.9212701855098127,0,0,0,4,1,47.3732,-122.116,1,0,B1
3,1,3.173186268412274,3.6104472214421213,0,0,0,3,1,47.4915,-122.155,1,0,B1
2,0,3.285557309007774,3.745855195173729,0,0,0,3,1,47.7173,-122.034,2,0,B1
4,1,3.5428254269591797,3.5654936298688624,1,0,0,3,1,47.774,-122.162,2,0,C1
5,1,3.7032913781186614,4.217483944213907,0,0,2,3,2,47.5863,-121.967,2,0,C1
2,0,3.161368002234975,3.6532125137753435,0,0,0,4,1,47.6739,-122.396,2,0,B1
4,1,3.307496037913213,4.0638960381259945,1,0,0,4,1,47.6561,-122.13,2,0,B1
3,0,3.130333768495006,3.9542425094393248,0,0,0,3,1,47.4487,-121.773,1,0,B1
3,1,3.3364597338485296,3.9283958522567137,0,0,0,3,1,47.4562,-122.33,1,0,B1
4,1,3.3483048630481607,3.8573324964312685,1,0,0,4,1,47.7648,-122.33,1,0,B1
3,0,3.2430380486862944,3.7323937598229686,1,0,0,4,1,47.6799,-122.279,2,0,C1
4,0,3.399673721481038,3.7634279935629373,1,0,2,4,1,47.648,-122.41,2,0,C1
4,1,3.3820170425748683,3.9003671286564705,0,0,0,3,1,47.7185,-122.226,1,0,B1
4,1,3.724275869600789,4.418483590431424,1,1,2,2,2,47.661,-122.269,2,0,C1
3,0,3.2121876044039577,3.1835545336188615,0,0,0,3,1,47.6536,-122.354,2,0,B1
3,0,3.1986570869544226,3.914131512630894,1,0,0,3,1,47.3676,-122.312,1,0,B1
3,0,3.3344537511509307,3.9080022011725535,0,0,0,3,1,47.3474,-122.303,1,0,B1
4,1,3.3138672203691533,3.931457870689005,1,0,0,4,1,47.734,-122.19,1,0,B1
3,0,3.113943352306837,3.984257201705416,0,0,0,3,1,47.3131,-121.998,1,0,B1
2,0,3.2695129442179165,3.531478917042255,1,0,0,3,1,47.6714,-122.329,2,0,C1
2,0,2.8750612633917,3.8048206787211623,0,0,0,3,1,47.7033,-122.308,1,0,B1
3,0,3.1367205671564067,3.6020599913279625,0,0,0,4,1,47.6711,-122.324,2,0,B1
5,0,3.2380461031287955,4.015694988526518,1,0,0,5,1,47.5008,-122.162,1,0,B1
4,1,3.4785664955938436,3.839037873388306,0,0,0,3,1,47.5213,-122.193,1,0,B1
2,1,3.230448921378274,3.377124042346456,0,0,0,3,1,47.547,-121.997,2,0,B1
4,1,3.305351369446624,4.096910013008056,0,0,0,2,1,47.5403,-122.175,1,0,B1
3,0,3.2380461031287955,3.9643067823039364,0,0,0,3,1,47.7149,-122.322,1,0,B1
4,0,3.1522883443830563,3.8273692730538253,0,0,0,3,1,47.5518,-122.311,1,0,B1
4,0,3.534026106056135,3.8573324964312685,1,0,3,5,1,47.7081,-122.277,1,0,C1
4,1,3.462397997898956,3.998782269831736,0,0,0,3,1,47.5536,-122.121,2,0,C1
3,1,3.383815365980431,3.8750612633917,1,0,2,4,1,47.6949,-122.389,2,0,B1
3,0,3.146128035678238,3.8682916880178557,1,0,0,3,1,47.4655,-122.174,1,0,B1
3,0,3.2764618041732443,4.141763230275788,0,0,0,5,1,47.4156,-122.149,1,0,B1
4,1,3.4578818967339924,3.7781512503836434,1,0,0,5,1,47.6362,-122.282,2,0,C1
4,0,3.3909351071033793,3.8785217955012063,0,0,0,4,1,47.7256,-122.367,2,0,B1
4,1,3.3979400086720375,3.4885507165004443,1,0,0,3,1,47.6749,-122.14,2,0,B1
3,1,3.2528530309798933,3.8407332346118066,1,0,0,3,1,47.3536,-122.317,1,0,B1
3,1,3.2013971243204513,3.4942937686653326,0,0,0,3,1,47.5515,-122.284,1,0,B1
3,0,3.287801729930226,3.9409644934927996,1,0,0,3,1,47.7027,-122.282,1,0,C1
4,1,3.3502480183341627,3.7781512503836434,1,0,0,4,1,47.6369,-122.35,2,0,C1
3,0,3.0681858617461617,3.6020599913279625,1,0,0,3,1,47.5306,-122.354,1,1,B1
4,1,3.342422680822206,3.838849090737255,0,0,0,4,1,47.7682,-122.261,1,0,B1
3,1,3.2833012287035497,3.9248992640142837,1,0,2,3,1,47.5578,-122.132,2,0,B1
4,1,3.4927603890268375,4.696924008405421,0,0,0,4,1,47.3343,-122.044,1,1,B1
3,0,3.146128035678238,3.8797837800904156,0,0,0,3,1,47.4536,-122.33,1,0,B1
4,1,3.5563025007672873,4.2068528500066975,0,0,0,3,1,47.6308,-122.287,2,0,C1
4,0,3.4216039268698313,3.9146075677710805,1,0,0,4,1,47.5819,-122.125,2,0,B1
3,0,3.2648178230095364,3.9995654882259823,0,0,0,5,1,47.7145,-122.369,2,0,C1
2,0,2.9590413923210934,3.681241237375587,0,0,0,4,1,47.5536,-122.377,1,0,B1
3,0,3.247973266361807,3.3324384599156054,0,0,0,3,1,47.6102,-122.314,2,0,C1
3,1,3.3710678622717363,3.2095150145426308,1,0,0,3,1,47.6308,-122.279,2,0,C1
3,0,3.3138672203691533,3.462397997898956,1,0,0,5,1,47.5897,-122.292,1,0,C1
3,0,3.2695129442179165,3.679155241283354,0,0,0,5,1,47.6892,-122.311,2,0,B1
3,1,3.456366033129043,4.641682283985219,0,0,0,4,1,47.3163,-122.142,1,0,B1
3,0,3.2405492482826,3.5563025007672873,1,0,0,5,1,47.6448,-122.358,2,0,C1
4,1,3.8407332346118066,4.654176541877961,1,0,0,4,2,47.5547,-122.144,2,1,C1
4,1,3.330413773349191,3.889525796671191,0,0,0,3,1,47.7173,-122.338,1,0,B1
3,0,3.367355921026019,3.5563025007672873,1,0,0,4,1,47.6025,-122.303,2,0,B1
5,1,3.503790683057181,3.8500945943867007,1,0,2,3,1,47.509,-122.24,1,0,C1
4,1,3.4712917110589387,3.677606952720493,1,0,0,3,1,47.6367,-122.318,2,0,C1
2,1,3,3.0382226383687185,1,0,0,3,1,47.5419,-122.271,1,0,B1
3,0,3.0043213737826426,3.897791981939225,0,0,0,3,1,47.766,-122.32,1,0,B1
4,1,3.4608978427565478,4.178026788270433,0,0,0,3,1,47.5666,-121.907,1,0,B1
3,1,3.247973266361807,3.4276483711869328,0,0,0,3,1,47.4339,-122.194,1,0,B1
3,0,3.2095150145426308,4.578788150870558,0,0,0,4,1,47.2875,-122.289,1,1,B1
3,0,3.428134794028789,3.925776053836746,1,0,0,4,1,47.372,-122.036,1,1,C1
3,1,3.519827993775719,3.6989700043360187,0,0,0,3,1,47.5558,-122.001,2,0,C1
2,0,2.9684829485539352,3.8779469516291885,0,0,0,3,1,47.4866,-122.303,1,0,B1
6,0,3.278753600952829,3.9159272116971158,1,0,0,2,1,47.7037,-122.296,1,0,B1
4,0,3.1072099696478683,3.8785217955012063,0,0,0,5,1,47.45,-122.175,1,0,B1
3,1,3.530199698203082,4.0033743540197495,1,0,0,3,2,47.537,-122.185,1,0,C1
3,0,3.2278867046136734,5.209281719671266,1,0,0,2,1,47.356,-122.189,1,0,B1
3,1,3.3364597338485296,3.9240724299103626,0,0,0,3,1,47.3812,-122.023,1,0,B1
3,0,3.3443922736851106,3.6989700043360187,1,0,2,3,1,47.6754,-122.357,2,0,C1
5,1,3.439332693830263,3.57978359661681,1,0,0,5,1,47.6845,-122.313,2,0,B1
4,1,3.5490032620257876,4.259307121211679,0,0,0,3,2,47.5441,-122.131,2,0,C1
3,0,3.24551266781415,4.2286056503550915,0,0,0,3,1,47.6363,-122.202,2,0,C1
3,1,3.2833012287035497,3.8943160626844384,0,0,0,4,1,47.3631,-122.276,1,0,B1
4,1,3.413299764081252,3.7958800173440754,1,0,2,3,1,47.6774,-122.267,2,0,C1
4,1,3.4099331233312946,3.9778607292646972,0,0,0,3,1,47.764,-122.167,1,0,B1
3,1,3.423245873936808,3.3778524190067545,1,0,0,3,1,47.6315,-122.362,2,0,C1
3,1,3.387389826338729,4.851270582194151,0,0,0,4,1,47.2689,-122.01,1,0,B1
4,1,3.459392487759231,3.86840930331496,0,0,0,4,1,47.4397,-122.15,1,0,B1
3,0,3.322219294733919,3.9189734304929544,1,0,0,4,1,47.4601,-122.36,1,0,B1
4,1,3.7299742856995555,5.509491507628734,0,0,0,3,2,47.6003,-122.076,2,0,C1
3,0,3.2278867046136734,3.981501488148247,0,0,0,4,1,47.4825,-122.164,1,0,B1
4,0,3.287801729930226,4.08278537031645,0,0,0,3,1,47.6892,-122.164,2,0,B1
3,1,3.1367205671564067,2.960470777534299,1,0,0,3,1,47.5636,-122.388,2,0,B1
4,1,3.3344537511509307,3.4967913157000425,1,0,0,3,1,47.6662,-122.338,2,0,B1
5,0,3.5171958979499744,4.075546961392531,0,0,0,3,1,47.6626,-122.141,2,0,B1
1,1,3.2600713879850747,3.4782778319196046,1,0,0,3,1,47.6529,-122.339,2,1,C1
2,0,2.9590413923210934,3.7781512503836434,0,0,0,3,1,47.5253,-122.266,1,0,B1
4,1,3.311753861055754,3.9386698010226793,0,0,0,3,1,47.62,-122.043,2,0,B1
3,0,3.167317334748176,3.9242792860618816,0,0,0,4,1,47.7628,-122.354,1,0,B1
3,0,3.287801729930226,3.7501225267834,1,0,0,4,1,47.6818,-122.388,2,0,B1
4,1,3.376576957056512,4.128237670769187,0,0,0,3,2,47.5833,-122.028,2,0,B1
4,0,3.278753600952829,3.8640955734242475,0,0,0,3,1,47.7311,-122.232,1,0,B1
4,1,3.5289167002776547,3.8750612633917,1,0,3,3,1,47.4092,-122.33,1,0,B1
3,1,3.2068258760318495,4.000954398406458,0,0,0,3,1,47.2583,-122.3,1,0,B1
4,0,3.3483048630481607,3.666049738480516,1,0,0,5,1,47.682,-122.349,2,0,C1
4,1,3.545307116465824,4.2405492482825995,1,0,0,4,1,47.5963,-122.171,2,0,C1
3,0,3.255272505103306,3.681241237375587,1,0,2,4,1,47.5672,-122.372,1,0,B1
4,1,3.5224442335063197,3.6020599913279625,1,0,0,3,1,47.6559,-122.344,2,0,C1
6,1,3.531478917042255,3.6989700043360187,1,0,2,3,1,47.6728,-122.362,2,0,C1
4,1,3.5658478186735176,3.3506356082589543,1,0,0,3,1,47.6192,-122.307,2,1,C1
3,0,3.2576785748691846,3.758381941774675,1,0,0,4,1,47.5709,-122.388,2,0,B1
2,0,3.3483048630481607,3.8407332346118066,1,0,0,4,1,47.6705,-122.277,2,0,C1
5,0,3.3979400086720375,3.895422546039408,1,0,0,3,1,47.7212,-122.226,1,0,B1
3,0,3.089905111439398,3.6414741105040997,0,0,0,3,1,47.5352,-122.361,1,0,B1
3,0,3.0211892990699383,3.8794972872494284,0,0,0,3,1,47.2891,-122.357,1,0,B1
3,0,3.0530784434834195,3.8587176148602915,0,0,0,4,1,47.5089,-122.189,1,0,B1
3,0,3.060697840353612,3.874249822778403,0,0,0,3,1,47.7261,-122.219,1,0,B1
2,1,3.0718820073061255,3.09795107099415,1,0,0,3,1,47.6124,-122.309,2,0,B1
3,1,3.2576785748691846,3.5943925503754266,0,0,0,3,1,47.7169,-122.02,2,0,B1
5,0,3.3404441148401185,4.224998960539453,1,0,2,3,1,47.3764,-122.176,1,0,B1
3,1,3.2600713879850747,3.9897167199481047,1,0,0,4,1,47.397,-122.203,1,0,B1
4,1,3.255272505103306,3.7366354976868212,1,0,0,3,1,47.4632,-122.209,1,0,B1
3,1,3.2013971243204513,3.627570664180543,0,0,0,3,1,47.5309,-121.876,2,0,B1
2,0,2.8920946026904804,3.8251014115980033,0,0,0,4,1,47.305,-122.215,1,0,B1
3,1,3.450249108319361,4.008940661377087,1,0,1,4,1,47.7609,-122.26,1,0,B1
3,1,3.439332693830263,4.255971638728724,1,0,2,5,1,47.5617,-122.134,2,0,C1
3,0,3.1789769472931693,4.046104787246039,0,0,0,4,1,47.5931,-122.158,2,0,B1
4,0,3.214843848047698,3.7001843296221977,1,0,0,4,1,47.5545,-122.356,1,0,B1
2,0,3.1367205671564067,3.6527296960692475,0,0,0,4,1,47.3794,-122.317,1,0,B1
2,0,3.2405492482826,3.90848501887865,1,0,0,3,1,47.4942,-122.304,1,0,B1
3,0,3.1492191126553797,4.656117375738885,0,0,0,3,1,47.7077,-121.914,1,0,B1
4,1,3.404833716619938,5.358418396995848,1,0,0,3,1,47.719,-121.912,1,0,B1
3,1,3.503790683057181,3.8936508169859634,0,0,0,3,1,47.5047,-122.144,1,0,B1
4,1,3.4899584794248346,3.8195439355418688,1,0,2,3,1,47.6339,-122.396,2,0,C1
4,1,3.534026106056135,3.831677849191467,0,0,0,3,1,47.6962,-122.023,2,0,C1
4,1,3.4533183400470375,4.109443547064349,1,0,0,4,1,47.6388,-122.167,2,0,C1
4,1,3.439332693830263,4.175569792734992,1,0,3,3,1,47.3566,-122.32,1,0,B1
4,1,3.569373909615046,3.9022205282793148,0,0,0,3,1,47.5352,-121.868,2,0,C1
3,0,3.307496037913213,4.512751082510102,1,0,0,3,1,47.7112,-122.098,2,0,B1
4,1,3.5899496013257077,4.537982711445016,0,0,0,3,2,47.7749,-122.048,2,0,C1
3,0,3.0492180226701815,4.182129214052998,0,0,0,5,1,47.3659,-122.113,1,0,B1
3,1,3.2576785748691846,3.993215720474137,0,0,0,4,1,47.5505,-122.221,2,1,C1
3,1,3.2278867046136734,3.521399628115376,0,0,0,3,1,47.6824,-122.036,2,0,B1
3,0,3.2227164711475833,3.91539983521227,0,0,0,5,1,47.2613,-122.255,1,0,B1
4,1,3.496929648073215,4.0433229735745755,0,0,0,3,2,47.5817,-122.192,2,0,C1
2,0,2.9030899869919438,3.7607993116307177,0,0,0,4,1,47.7024,-122.346,1,0,B1
3,0,3.3010299956639813,4.086644520610805,1,0,0,3,1,47.3752,-122.236,1,0,B1
3,0,3.1760912590556813,3.398981066658131,1,0,0,3,1,47.5962,-122.301,1,0,B1
3,1,3.3541084391474008,3.886547123391106,1,0,0,3,1,47.5053,-122.377,1,0,B1
2,0,3.342422680822206,4.950841732139492,1,0,0,3,1,47.4633,-121.976,2,0,B1
5,0,3.361727836017593,3.897462138013063,0,0,0,4,1,47.7556,-122.356,1,0,B1
3,0,3.2227164711475833,3.7323937598229686,0,0,0,5,1,47.635,-122.284,2,0,C1
5,1,3.4776999283321306,3.7558748556724915,0,0,0,3,1,47.3801,-122.185,1,0,B1
4,1,3.3443922736851106,4.033423755486949,1,0,0,4,1,47.6086,-122.059,2,0,B1
2,0,3.0170333392987803,3.838849090737255,0,0,0,4,1,47.5411,-122.391,2,0,B1
3,0,3.1702617153949575,3.8259451432038483,1,0,0,4,1,47.4614,-122.168,1,0,B1
3,1,3.3654879848909,4.581904168221197,0,0,0,3,1,47.6645,-122.068,2,0,B1
2,1,3.1398790864012365,2.9489017609702137,1,0,0,3,1,47.5441,-122.369,1,0,B1
4,1,3.271841606536499,3.873378736409141,0,0,0,3,1,47.4314,-122.204,1,0,B1
4,1,3.506505032404872,4.276484782109383,0,0,0,3,2,47.709,-122.073,2,0,C1
4,1,3.315970345456918,4.596002970384389,1,0,0,3,1,47.7765,-122.276,1,0,B1
3,1,3.2174839442139063,4.1477999492012,1,0,0,4,1,47.4821,-122.017,2,0,B1
3,1,3.2624510897304293,3.8750612633917,1,0,0,4,1,47.7574,-122.31,1,0,B1
4,1,3.507855871695831,3.605412798153051,0,0,0,3,1,47.688,-122.163,2,0,C1
4,0,3.1789769472931693,3.5440680443502757,0,0,0,5,1,47.6794,-122.357,2,0,C1
4,1,3.429752280002408,4.557675593708433,0,0,0,4,1,47.3106,-122.116,1,0,B1
3,1,3.575187844927661,3.7209857441537393,1,0,0,3,1,47.5489,-122.007,2,0,C1
3,1,3.285557309007774,3.7058637122839193,0,0,0,4,1,47.5694,-122.001,2,0,B1
4,1,3.4899584794248346,3.9809573162296203,1,0,0,3,1,47.7058,-122.131,2,0,C1
2,1,3.298853076409707,3.244524511570084,1,0,0,3,1,47.6264,-122.323,2,0,C1
2,0,2.9731278535996988,3.57978359661681,0,0,0,3,1,47.6798,-122.292,2,0,B1
4,1,3.5352941200427703,4.133826214076394,0,0,0,3,2,47.5196,-122.151,1,0,C1
3,0,3.214843848047698,3.8573928109209015,0,0,0,3,1,47.7216,-122.289,1,0,B1
2,0,3.1818435879447726,3.905256048748451,0,0,0,5,1,47.7131,-122.306,1,0,B1
3,0,3.2671717284030137,3.9378687965638592,1,0,0,4,1,47.7025,-122.198,2,0,B1
